id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
195,0.20702325490566195,tcp,smtp,CON,20,94,4682,1553,438.48276943728126,31,29,459624.10368902417,553257.3392432842,1,2,14.679418548352775,80.33077478272529,108.76290510220437,220.46667977544044,0,87358409,16815003,255,0.4626696705311636,0.059640346538534394,0.005911763330406772,438,505,4,1697,18,4,5,3,12,14,1,1,0,19,16,1,Normal,0
196,0.21478380790582197,icmp,ftp,REQ,10,76,4024,8857,610.4162246288181,31,252,653469.4974088487,38993.4529018644,7,5,50.232878153541705,80.96384662616917,418.9097257416483,294.48933599716423,255,98656481,78426950,0,0.7548940977306444,0.02854478781780334,0.1598858535908989,528,773,2,3150,17,2,17,9,9,3,0,1,0,17,17,0,Generic,1
197,0.647232714863559,udp,dns,FIN,26,83,4321,2469,493.0347094394574,31,29,565143.6065908029,768806.6955890586,0,9,3.5412226190912333,89.06773277845262,233.9544926606566,430.8514764450578,255,51434077,22925063,255,0.4669852385051604,0.027822860352931467,0.34560465003268814,494,462,0,4510,9,0,19,18,2,9,0,2,3,16,12,0,Exploits,1
198,1.1370486745536261,udp,smtp,FIN,48,35,5676,1474,837.9332144878314,62,29,107456.34613663502,955421.4626439147,8,6,43.132775813901056,86.52101099563704,335.3390897275175,71.01426242453684,0,7939213,20055324,0,0.3338219991424134,0.21749106458661377,0.43059648648866955,612,564,1,3478,9,3,3,14,5,5,1,3,2,18,16,0,DoS,1
199,1.0905662846983066,ospf,ftp,CON,91,6,265,6477,900.1491546929633,255,252,57058.38368182703,306976.06494359544,6,1,95.8005521403658,92.82075631059327,244.80360703777603,122.07365972079165,0,86266710,82117350,255,0.12063016933945359,0.36480414223490487,0.07719374596842682,461,505,1,755,19,4,2,19,15,8,0,2,0,5,16,0,Analysis,1
200,0.7567810959654516,arp,http,INT,14,22,6623,337,469.73688498226244,62,0,377018.18971641356,258214.61045429262,0,7,35.884491206045546,93.43663229817037,321.7638989688423,401.409959348714,255,66916720,555208,255,0.5130546040366333,0.492273434555342,0.058979373456146345,136,158,1,4635,6,2,13,2,18,12,1,0,0,17,5,0,Exploits,1
201,0.5136553467838525,ospf,smtp,INT,59,33,5195,6991,239.82400555061454,62,0,361550.2975457177,447994.9715868402,4,8,13.764133264889312,29.832132555804225,17.684407498450238,114.03198758245392,0,54331014,72796051,0,0.5517452329252621,0.28561011287812,0.47944261495592977,64,599,2,553,2,2,12,10,18,17,1,1,1,5,13,1,Generic,1
202,0.04394586309804203,icmp,ssh,INT,12,95,1428,8460,945.197900217363,62,29,673798.1129689063,619973.6602503759,4,0,30.51967303640112,21.9564169736605,175.09011326624253,452.82699798215975,255,75670637,27327649,0,0.23282299889218072,0.14967068535681632,0.483623416881227,1257,243,2,1467,1,0,15,11,5,11,0,1,2,11,8,1,Generic,1
203,0.08814710734170575,tcp,http,REQ,23,20,815,1087,735.0651391866177,62,252,632200.4091011618,188962.461991808,1,5,79.127791333323,64.30981311521917,328.6559296510205,270.4056736159757,255,18366681,9447421,255,0.33389451865347197,0.10355197964491303,0.37502151889188806,527,710,2,3226,1,4,14,17,1,2,1,1,0,10,6,1,DoS,1
204,1.1441152500887528,ospf,smtp,REQ,85,69,7609,1293,640.1630733452745,254,0,968940.9284639944,803307.9972628775,0,3,31.36590958885659,12.333121492539501,175.39029102265206,40.93216484264822,0,92777979,24111598,0,0.2986215374421255,0.3474135443230778,0.02958913156089804,1028,880,3,1651,8,4,11,12,12,9,1,0,2,2,11,1,DoS,1
205,0.46624697348279476,arp,-,CON,72,79,5408,8848,745.4391922506135,31,57,858099.5027715716,198534.81335041078,6,9,38.34959369485659,21.114511373253,387.87731004714686,10.330133723261358,0,81684527,67890042,0,0.4273694130916367,0.025887150868746933,0.3151223480181614,875,1396,3,3307,14,1,17,12,3,8,0,0,1,13,8,1,Normal,0
206,0.004619802805497205,ospf,ftp,INT,39,98,1269,5964,76.07418421868319,255,0,496582.5257752878,5474.219983708006,8,9,78.87865165251648,77.29566723522449,480.4422544658321,381.4522920132603,0,50513245,63117928,0,0.7982382933716496,0.13114870624804276,0.06420057712177096,1317,832,3,2863,6,4,16,14,19,17,0,2,1,2,1,0,Backdoors,1
207,0.05349845071797466,udp,ftp,CON,9,46,9576,2828,67.71956500490873,255,252,500025.3525626955,524250.5835855745,7,4,26.05604941578892,64.9335427758123,18.70572392777653,428.17541602074107,0,15830102,37761839,255,0.33257636000920476,0.3442738912614026,0.42270230505970047,819,1125,3,195,14,0,2,11,2,19,0,2,1,15,12,1,Exploits,1
208,0.5445811936451205,icmp,-,INT,88,52,3951,6472,153.2053405157293,255,252,674129.2291126944,115149.71116591177,6,5,47.82906803977334,65.08519552883159,427.65907762252345,119.93229933363608,255,98357486,99138456,255,0.2724514967848042,0.22251105948405303,0.1515844321635868,1469,1031,4,1706,10,5,16,17,8,9,1,0,0,3,6,1,Fuzzers,1
209,0.0025372185258985013,icmp,dns,FIN,95,83,1394,3973,147.53622234378838,62,252,114090.58277327556,698238.7253870642,3,5,6.3168386330461175,95.06384961859669,84.53200874838201,120.38995207685166,0,71043353,83883211,0,0.839851440853836,0.2501060405262811,0.23754487164239113,1099,1053,4,641,6,5,17,9,13,4,0,3,0,16,3,0,Fuzzers,1
210,0.08765790805209953,icmp,ssh,RST,25,40,8686,6661,420.7284078019195,31,29,999890.5646313925,167469.99586850518,9,6,17.407058230929174,66.76244613727845,458.6685471072807,477.0510521187604,255,44961525,70104935,0,0.8110857051470306,0.48774084889842195,0.09342345067394742,426,376,0,461,11,1,9,4,7,15,1,0,2,2,1,1,Exploits,1
211,0.39784892306946584,icmp,ftp,RST,17,74,7583,4957,157.48834187713564,31,0,518808.101243624,817380.3955200354,6,8,20.944730886365047,43.08071478953952,473.39637304922604,328.09356833364865,0,26245056,62209832,255,0.7932960992826429,0.20231093558484692,0.3625519052806755,318,1468,3,4297,14,5,3,17,6,18,1,3,2,11,11,1,Backdoors,1
212,0.5886576433274063,icmp,http,INT,42,31,4747,6564,854.5401917021699,255,57,909904.8739089699,470368.132875998,7,3,46.35815963552277,28.033243404693064,284.5898023085997,83.8070561757972,0,78087170,6501734,255,0.7427659041253497,0.29756566294564524,0.2510992818147847,786,1068,4,1205,2,5,2,19,6,12,0,2,1,15,11,1,Normal,0
213,0.5277207410676243,icmp,ssh,CON,29,13,2338,1336,578.139121234933,255,29,967356.3346522079,566277.9046166625,8,8,82.09803799166909,33.85553822540144,239.50606074405638,224.293470670347,0,76485660,26397066,0,0.888716422534948,0.4993058786576387,0.35291918521416027,1310,619,2,4566,18,5,12,19,1,19,1,0,2,1,4,1,Normal,0
214,0.12697493365401225,tcp,ftp,REQ,60,87,7587,1667,368.3250701606164,62,0,581642.7399022655,186585.16530271174,8,0,35.451016089112905,27.781348398367278,379.249947654552,455.2180578265834,255,84028804,59275019,255,0.7132259622952913,0.3431844750815214,0.15985836897638583,633,31,2,3603,19,4,1,8,13,1,1,3,3,2,3,1,Normal,0
215,0.6227086444492694,arp,dns,INT,67,94,3429,1825,69.71557597144457,255,252,103348.64752477536,146688.07753046288,4,8,38.04877578870467,3.498806508071095,459.0107559305317,310.58709766886074,0,84909055,95004370,255,0.16939962249757212,0.25722948930534645,0.18841471581590075,96,1469,3,2407,10,2,18,12,15,3,1,3,3,11,13,1,Normal,0
216,0.13541187952640296,icmp,http,INT,85,16,1327,1212,591.0686931795292,62,0,573345.8084199711,631292.466520212,4,7,30.100526520334835,26.15740222827303,116.22303603116147,203.7347998794529,255,41462596,3308201,0,0.032976626715504054,0.16194535177564207,0.44825263305986357,1133,1,1,1942,16,0,18,13,11,5,1,0,3,15,8,0,Normal,0
217,0.19681745445904222,arp,ssh,REQ,57,24,4300,2768,116.62116731006711,255,252,597642.4371659867,255460.6153416852,5,1,32.049105473189464,83.53700679620378,191.22072090176272,75.5167500133525,255,8394894,90568923,255,0.18186392149547548,0.48822780431661955,0.1271278150104339,1487,844,3,1210,1,3,17,13,9,2,0,2,2,18,4,1,Normal,0
218,0.6861787758328953,icmp,http,INT,72,63,4363,5776,743.245928377566,31,252,789193.136773331,385925.5683177578,7,6,40.35044003759999,72.82289927772997,208.76799745244023,363.0009221677739,255,47004249,94116916,0,0.36463823640024773,0.1469132156215775,0.4515108340362135,155,1327,3,4589,19,3,14,11,3,12,0,3,2,18,10,0,DoS,1
219,0.524386907151384,ospf,-,FIN,14,72,3797,444,802.7778209341471,31,0,48229.26699490615,479449.15393698594,2,6,89.94032838298978,62.18382488876297,422.9106236073599,138.18144456889587,255,21244963,72641558,255,0.052936170667156945,0.057912405310619364,0.03788115034523798,445,781,1,176,7,0,11,15,12,3,0,2,3,8,13,0,Reconnaissance,1
220,0.9459780387317005,icmp,smtp,REQ,39,85,1729,9589,544.0218603340452,31,0,466315.36719509395,229633.6055809397,2,1,2.437613063350541,90.22053661553858,68.45851050214607,282.9553535521219,255,74444291,99687355,0,0.7570001493791152,0.4629286883078151,0.07944549037237747,521,288,1,3436,15,0,8,12,13,12,0,2,3,3,5,1,Exploits,1
221,0.5359066440848812,udp,-,FIN,16,47,924,4381,149.68789885494337,254,57,922770.2583368132,795423.8105597036,4,7,62.45853297105947,26.412504205773544,311.52209112809714,300.0701000987479,255,6216186,36971599,0,0.6413100695236321,0.15949813220109643,0.3315757103487048,1063,35,1,4244,13,3,5,8,3,12,0,3,0,17,15,0,DoS,1
222,0.4200221527936287,tcp,ssh,RST,18,34,908,3676,786.8840374680915,255,0,991299.0786786535,939424.4089089056,0,5,88.76829050232833,57.768444078783986,175.47065176891624,277.72474096137273,0,5089009,95358453,0,0.7179981257018296,0.2944442108848385,0.4970890640597517,414,826,0,4925,6,3,2,4,8,1,0,3,1,15,17,0,Analysis,1
223,0.04917853072420524,ospf,smtp,REQ,95,36,200,2310,307.89700648040804,254,0,191382.67875923763,431893.16206022777,4,5,41.696008961446395,3.1326424360053173,442.75706267716345,123.24639578839385,0,98872604,47346404,255,0.09578909955279136,0.3229518189917191,0.466906376801714,292,1221,1,4069,9,3,12,4,18,18,0,0,0,6,13,1,DoS,1
224,0.22920815360351002,ospf,-,REQ,75,54,5811,4040,222.73087743918447,31,29,870598.9927350351,917548.3844887636,8,4,65.09136091701927,89.20065454614013,169.89543922618566,354.13729710966754,255,32304038,4524603,255,0.32877001241430615,0.13045346999333857,0.2542064136873886,1419,1220,4,4477,13,1,3,4,18,18,0,0,2,15,16,1,Normal,0
225,0.15408007392941558,udp,smtp,CON,20,16,6558,7085,470.6095853543235,255,252,146250.5616306441,882682.8173423585,4,7,58.57145797054453,44.77369461516445,488.97314241338404,283.0250028362316,255,55274739,33453076,255,0.45941052747184286,0.21170245847515085,0.2639114517416607,987,1199,0,4044,16,0,11,13,3,4,0,2,3,17,18,1,Normal,0
226,0.13985010183121063,icmp,ftp,CON,46,27,5850,1827,922.6539767587795,254,252,841174.4345678971,166047.22872012577,6,9,33.86314955068123,17.787142993123616,7.816054506948388,201.84146500523786,0,22184469,10661434,255,0.6025925976923697,0.07774205176036425,0.2867151228704999,97,285,3,1344,6,5,3,6,4,14,0,0,3,16,14,0,Fuzzers,1
227,1.8061547030814629,tcp,http,REQ,45,0,9409,6285,297.44355474531625,31,57,277277.7274676635,173381.94582291323,9,8,13.741784684439528,23.931661770525825,119.77681134834006,26.06542628527042,0,23077565,93437095,255,0.802771192971772,0.4422727325657442,0.39613401613568,161,1435,1,1084,19,1,16,19,13,11,0,2,2,8,13,1,Normal,0
228,0.2496937485200119,ospf,smtp,RST,4,52,9234,3219,905.587943122523,31,29,959625.2660491425,477405.06147038366,8,4,21.96172214644301,84.82390783296475,228.6604566216986,165.63189792414184,0,16793536,70488320,0,0.9769374887480189,0.2922641263201231,0.2754072539862188,1398,1448,4,4825,15,4,6,12,18,10,1,1,2,4,3,0,DoS,1
229,1.1130276056242614,tcp,ftp,INT,84,72,8824,5559,53.747943408953894,255,57,695496.7509006371,525857.1792319536,7,0,5.744513409935392,10.880616329778391,128.16229149209846,176.22375394125305,255,15890907,70547352,0,0.08220367576750665,0.44513486458729773,0.05888447057966023,546,843,1,1044,8,1,2,14,10,8,0,1,2,18,10,1,Normal,0
230,0.49866719286824157,ospf,dns,CON,95,54,6264,6771,83.61535264744501,255,0,399110.6013897595,341129.7256523915,4,5,76.47274535011184,92.52027440280625,368.69675557019866,395.5816826170345,255,78162733,76409871,0,0.6416441816282618,0.12856072796792017,0.4191368070811797,340,1081,1,143,11,2,17,5,9,19,1,2,1,2,13,0,Normal,0
231,0.7919126263441999,icmp,-,RST,20,60,8389,4688,698.5911690327334,62,57,280973.32990816626,312920.9798386172,1,0,53.28071473808441,37.34626557914974,407.2757345345438,256.7235337055702,255,94662866,47134717,255,0.13485573281524943,0.3169956353757041,0.44266287468776194,470,40,0,3594,9,0,14,10,17,12,1,1,0,7,1,1,Reconnaissance,1
232,0.3492176621943852,ospf,dns,RST,11,12,2125,4511,190.67360218203072,255,252,235237.52747444538,431367.2898015456,4,4,78.56335736137513,25.108526486235107,348.75399727112335,466.05943235241074,255,33915390,22500640,255,0.2998702072935743,0.10897951976548098,0.4589965305507977,1036,522,4,1292,2,4,18,6,7,10,0,2,3,11,14,0,Analysis,1
233,0.4300779513207925,ospf,ssh,CON,65,46,4442,2072,316.68902112830574,31,29,680792.3269995851,690479.2813992009,9,5,29.019666118679478,33.18586937448189,485.1992416544702,375.3649356592829,255,22346315,72490818,255,0.7720476094676294,0.14452417004574192,0.2103087809970554,896,1285,4,2315,2,3,9,16,12,3,0,1,3,5,12,0,DoS,1
234,0.3391467166708467,arp,ftp,INT,18,63,3794,6770,136.45934368248098,62,0,895791.0025768816,84393.63301188107,7,2,80.4672139410792,40.89832198214343,228.01900076801306,269.0023243566982,255,66756277,27942082,0,0.9940985652957108,0.18057475700372305,0.11063620643741723,1128,147,3,2062,5,2,1,1,18,2,0,2,0,2,19,0,Normal,0
235,0.10860744766261925,icmp,dns,CON,39,31,8382,6328,332.3150443056351,62,29,754941.9696143437,710582.0035123404,0,0,30.92043838908962,54.81131289020319,489.88489768842925,84.44290277372929,255,32290025,8897994,255,0.5264800617047356,0.274712500036657,0.05970172218593045,1129,1436,3,378,6,5,18,14,14,17,1,2,2,3,5,0,Exploits,1
236,0.6408809015329019,udp,dns,RST,44,27,6186,2330,280.5319478930741,255,29,834791.5380165422,926240.2616321348,9,1,12.133395042358586,58.68074942897048,62.30531522494953,110.51660081859765,0,83733893,19997226,255,0.3531180343831585,0.2778886768531287,0.2623143305499081,276,328,4,3040,7,5,12,10,19,8,0,0,2,3,7,0,Normal,0
237,0.16478868418313147,udp,ftp,FIN,97,52,1859,685,736.3640052250847,31,57,781383.7676345372,763506.7088410296,3,2,53.381072860578215,44.78192750863697,422.9723271265097,80.03968372898818,255,58564214,53903283,0,0.2140958586174566,0.10016484941270243,0.1387234420737372,580,767,2,1330,5,4,17,18,6,18,0,3,0,16,4,0,Normal,0
238,0.012308240540344307,icmp,http,CON,18,30,4377,4958,702.053185850225,254,0,979147.6664980194,191676.85634615904,0,2,94.52955582084115,44.636390790125844,19.22064442889482,221.42536690645403,0,14197218,62370692,255,0.7825327162653142,0.02303510767133765,0.2136436286132612,109,1255,0,2919,11,4,10,16,2,4,0,2,1,11,12,0,Normal,0
239,0.518484393147637,udp,smtp,RST,47,7,8251,684,954.9316837107226,31,29,757804.9268263248,87481.18877714194,4,1,41.43940490320224,28.529978580786807,265.9582832141806,361.2624421994438,255,38999808,50177387,0,0.9037195875789507,0.3860489955633077,0.04950060094063152,390,687,0,517,3,2,4,2,9,12,1,0,3,7,12,1,Normal,0
240,0.09746678511241134,icmp,ssh,CON,31,71,4904,8532,724.4492430045235,31,29,210228.5184702738,490380.40898953896,1,5,51.538865388551756,38.38097597433485,242.23580643853066,379.6624126116803,255,847424,12896948,255,0.8485786251762492,0.26302595442066173,0.09961562204123248,968,326,3,3088,2,0,16,14,4,13,0,3,1,3,18,1,DoS,1
241,1.4105415736366516,udp,ssh,RST,99,97,3790,733,694.8482712460828,255,57,791598.4654745149,956406.0891789871,1,6,45.12894118808573,46.71383377594607,428.1498083661368,48.075614985198634,255,56850310,11142879,255,0.5096919464484179,0.156626610248223,0.2192075474158871,551,1364,4,2331,1,4,11,10,9,14,1,1,2,13,13,1,Normal,0
242,1.5387812063940116,arp,-,INT,39,86,323,1496,694.2344686737455,254,29,322069.3609848009,819059.2873888208,6,4,45.743480150983196,59.758802356256325,350.3662201144904,247.95541792790908,0,80191914,48267868,255,0.5891635875273145,0.02637981292751712,0.0892857611960044,920,209,1,3666,19,1,1,5,19,12,1,3,2,13,16,1,DoS,1
243,1.2317549423169207,udp,smtp,RST,38,73,1305,9323,882.9791589026113,62,252,995799.8626628581,562733.6390129928,3,6,21.435529824735966,13.069987900543634,220.52826012332844,240.72030423755413,0,71201531,98526677,0,0.83662085770765,0.05229772463994148,0.11260085817072524,367,1405,2,955,2,1,3,3,18,5,0,0,2,12,4,1,Generic,1
244,0.23114369824868336,ospf,-,REQ,79,24,1907,5450,296.30710920226255,254,252,376672.62010014657,142981.4234175928,1,2,42.24823708122414,76.39737946224304,447.83577700735003,219.44332615808548,0,27766569,2120073,255,0.9288542119234332,0.2117889869231045,0.00996455934680529,58,1120,2,3018,2,1,15,1,1,11,1,0,0,16,1,1,Generic,1
245,0.007788657685972191,icmp,ssh,FIN,47,32,5841,4635,300.16209998288485,255,0,292793.7558472299,713836.7821115955,2,4,49.69009703698188,68.05712306998643,442.93469857926056,150.60799877789327,0,2844508,84724150,0,0.9390085164674878,0.24191651597178987,0.03652947060171058,1309,1137,3,1245,19,0,13,5,10,11,0,2,2,17,14,1,DoS,1
246,1.3177617286659449,tcp,smtp,RST,70,67,9768,1732,741.2396883239663,31,0,239215.98550891154,812998.2386075647,2,2,74.48584719919083,29.87678497835948,12.365916664047628,237.90403095536655,0,39541153,29908877,255,0.6897785803437193,0.1887361251017869,0.05821319312028567,796,458,1,4590,10,3,10,6,13,8,0,1,2,2,15,0,Normal,0
247,0.27946913852653066,tcp,dns,CON,8,6,2344,6527,228.7822666364124,31,57,658514.6520583698,935069.1364258432,1,3,13.983183200329696,45.93439422590618,435.5092896116811,258.3033642450513,255,16718494,11908590,255,0.19168169071324326,0.28325543072748366,0.3282892854151099,183,308,1,2561,3,4,6,11,8,16,1,3,3,10,18,0,Shellcode,1
248,1.700421008061028,icmp,http,CON,86,96,9211,6725,912.0288021475551,254,29,109221.0883875312,612116.2341599152,6,5,57.16139178599708,94.69289813292784,263.2926783253416,299.8480832373029,255,88152187,18452838,255,0.312987680811752,0.4070303284664828,0.07499917749828999,571,182,0,455,10,1,5,18,10,4,0,0,2,19,14,0,Exploits,1
249,1.6568677380651027,arp,dns,RST,65,65,7860,6303,534.8282469143774,254,57,953559.8817329719,514465.81464540854,0,3,66.21931236280534,2.0477382140234313,419.48041633223846,188.68258363959583,255,12689719,76018003,255,0.26622363608814403,0.3385639020241727,0.44029780273210944,650,965,4,1296,12,5,13,8,1,15,0,3,1,16,3,0,Reconnaissance,1
250,0.9586935085897095,udp,http,REQ,13,45,4631,8031,300.1949156000225,255,57,294312.67864313716,619182.0435676792,8,3,38.27926563533938,81.13515984638677,90.66179802308672,472.55031770760144,255,24466560,31205188,0,0.1734757155572465,0.43351122406254994,0.39269494067462896,963,171,1,3531,4,0,14,19,4,16,0,1,0,5,6,1,Analysis,1
251,0.17438803408608014,arp,ftp,RST,55,95,9364,1419,776.1223196970134,254,252,295400.61103847227,943252.5046585446,4,6,54.91643727984491,51.172470499853176,75.54775968962596,169.4193303287681,0,67891556,74519366,0,0.2507595175093317,0.3079052633177994,0.4086491508622573,524,697,4,241,11,3,19,18,12,8,0,0,1,11,15,1,Exploits,1
252,0.2431459660493468,tcp,-,INT,88,4,9798,4710,312.3893978123086,255,29,46066.09570705911,628127.0861732842,3,5,71.07420515856307,61.88124919542186,361.10157285147585,447.5254600649423,0,56640665,65667431,0,0.8698722364126413,0.052517286938306484,0.17606256256960706,48,24,4,748,12,4,2,6,11,15,0,3,3,15,13,1,Normal,0
253,0.9523633262390399,icmp,-,REQ,85,16,8636,8679,963.2819892401645,62,252,246017.51787357416,257591.8493937076,2,0,46.51012111614023,68.45325602172623,137.6788475950471,400.6267594145621,0,99819505,48951093,255,0.7703366522685527,0.07497340287233956,0.028854123329909553,57,1348,3,3576,18,3,14,17,7,19,0,2,3,18,9,1,Normal,0
254,0.19057311571535854,icmp,ftp,RST,43,75,1319,1441,982.9909108040122,254,252,418979.35567623767,636151.4079423463,2,7,33.33509206915637,45.60201893210319,279.4202757526325,232.63535348846636,255,97018916,80384823,255,0.04373681923105177,0.19525839097953257,0.038233996741013965,526,653,4,3709,13,1,17,8,13,18,0,0,0,16,5,1,DoS,1
255,0.09285930814787739,arp,smtp,FIN,4,51,6526,2390,666.8295623419996,31,0,369606.3902242208,879744.5728015547,2,0,82.47032224754572,19.18596019022075,344.4077693972172,248.1561898346979,0,55251721,15164877,0,0.1477046509414187,0.1419471679880962,0.3448629128207796,1406,1396,2,4346,9,3,11,5,17,1,1,0,2,10,10,0,Normal,0
256,0.4068684960301139,arp,ftp,REQ,71,11,1722,1384,113.72252636125422,254,57,273019.92143622023,567002.0285960169,0,8,98.88168812075658,90.95905649474766,305.20375448647604,434.93079453289454,255,43886557,81481016,0,0.9848262230339944,0.3261223846831532,0.4615742316025491,1114,1388,2,1680,1,5,8,11,18,17,1,0,3,6,1,1,Normal,0
257,1.375646735403521,udp,ssh,RST,60,61,2712,2156,263.2825290482992,31,252,40743.83783919822,502698.82800970745,1,3,21.6635552794626,74.0190756149783,349.48273670538225,246.36250358937113,0,65241201,26539662,0,0.2259720586259173,0.3129160268003382,0.0876419726565631,67,284,1,3926,14,0,19,17,4,18,1,2,2,9,12,0,Reconnaissance,1
258,0.5954127988789686,ospf,ftp,FIN,12,34,3435,4396,515.4654205198337,62,0,300581.3736056424,733369.2495025147,6,6,88.93947473737018,55.95896982706476,310.17864138752526,339.6897868981698,255,33002989,39824336,0,0.6343930608101997,0.23129770305309738,0.4321343596693776,1408,179,4,3918,17,5,11,9,11,12,0,0,3,11,7,1,Normal,0
259,0.42205616821782777,ospf,http,RST,59,61,3493,1391,851.4623053529718,62,0,778330.93826312,660988.6951448122,2,4,54.54288641168014,44.84563893258351,189.56401558238016,404.65144407990147,255,96584390,91530621,255,0.2055621481259985,0.3218176377249812,0.3264939466038185,317,1309,1,2643,8,1,14,16,2,13,1,1,2,15,2,1,Normal,0
260,0.05111409867466144,udp,ssh,INT,77,20,9836,7422,184.96800829233442,254,29,438792.28530947125,56687.59895368891,5,9,44.79232624573978,49.93316283558479,45.247207836356104,453.94060812782556,255,18772725,52607187,255,0.2336699587425497,0.4555830245645247,0.33834512851475473,747,11,0,2148,16,4,14,7,8,9,1,3,2,4,2,0,Fuzzers,1
261,0.47726535775885887,ospf,ftp,CON,54,84,4924,5435,104.49301866803093,255,29,290775.3475987136,725311.1408974307,3,2,89.3163141112903,82.35382080304637,427.6725739783012,109.08208154791377,0,94814846,28822543,255,0.4985198556708603,0.24585715991349405,0.3488176553214015,326,730,4,4867,11,5,9,1,9,15,1,2,1,4,11,0,Normal,0
262,2.3052848739231586,tcp,-,RST,44,65,7684,4800,74.57003544071667,31,252,304792.1341479578,407549.4300860846,9,7,91.03388659298052,1.2503406860986055,423.0041099440569,487.6828853116434,255,17422962,13260436,255,0.4876633648483323,0.17363458696902362,0.031114720099312876,242,222,0,4236,5,5,6,13,1,1,1,3,0,12,13,1,Normal,0
263,0.07546029332113208,ospf,dns,REQ,16,52,2996,3142,507.0168656038109,62,0,554437.5764939009,940898.280030737,4,9,27.265675744909522,86.5334994085471,2.839531267568751,482.6667849170221,0,29059516,38455114,0,0.6461730405738638,0.23811925923506105,0.3019165115564013,745,622,2,1367,12,2,12,7,7,4,1,3,1,11,12,1,Normal,0
264,0.36524766249075186,udp,http,RST,6,20,5150,268,884.7124994977463,254,0,302292.67773907474,970802.9884185414,7,1,35.837227155168826,4.675197313731183,420.43274881000906,148.6774842873111,255,92815827,79653955,0,0.1682032072811116,0.07255405990802744,0.2416495118478273,428,476,1,1089,15,4,7,3,13,6,0,1,1,18,18,1,Normal,0
265,1.0493043189503972,ospf,http,RST,14,14,9842,3917,42.45500671962796,62,0,630797.3198661946,448738.81812455016,1,9,85.192424165716,61.59130664662883,75.49440303734283,306.864059326844,0,31648390,63551128,255,0.26271399923876326,0.04869064724595762,0.4182927797304937,757,1498,0,1684,12,5,16,18,9,3,1,1,2,5,16,1,Normal,0
266,0.675017124176835,icmp,smtp,RST,58,74,6713,9716,212.40030184013523,254,57,989454.5137251151,968794.8466579227,9,2,49.08245302366804,33.31225724836696,166.43130153196833,23.45897547775,0,61757616,78738014,0,0.6241480015968988,0.20526762822524763,0.2140656532656448,860,452,4,4599,11,4,7,14,10,7,1,1,0,1,3,0,Fuzzers,1
267,0.5970372126508365,arp,dns,RST,31,73,8183,8669,693.2876901379178,31,0,41176.39775380566,310820.5149559963,4,4,28.802869431122712,67.8236279375819,206.67432085157512,83.91367005341111,0,3747516,85176622,255,0.09740445977920265,0.4617002606053446,0.25475981850275187,1054,776,3,4231,4,4,19,10,19,6,0,1,3,18,10,0,Normal,0
268,0.606143778112245,tcp,http,REQ,41,81,5047,4271,825.8808488002011,254,57,168736.75569736867,682644.4214519778,1,4,96.21759240916036,8.554291592996288,339.8154244391024,291.90858858014155,0,87686285,99602631,0,0.9093250386486307,0.4314532201874986,0.2902367739371091,456,1049,1,1687,13,0,3,3,1,17,1,2,1,3,19,0,Normal,0
269,0.22274617115747455,icmp,ftp,REQ,35,22,2585,238,807.4187893462397,31,29,179107.54528902407,75054.71110941764,8,4,21.70380830796079,55.623254541244904,46.207742636525886,325.05312030897943,255,53192391,25407815,255,0.17879985545203236,0.33913774498519017,0.29336710203874794,427,885,1,2248,16,5,6,3,11,3,1,3,0,13,2,0,DoS,1
270,0.1737810421335476,icmp,http,RST,10,30,2766,8801,785.089550514599,62,252,447070.317932015,144989.3485154472,1,6,61.033721098718864,85.5234217493191,413.32279460673067,267.3014901448737,255,58064535,66596757,255,0.43839526933247464,0.3594491218403432,0.19998032187307058,159,1486,1,1268,8,1,8,13,3,18,1,0,1,12,4,0,Analysis,1
271,0.8286872536298562,udp,http,CON,81,53,82,7002,129.88682083325864,31,29,41418.71205337444,864525.9023778185,0,7,42.791642020411736,49.463785997049534,471.3738931435022,352.36107885011387,255,54118430,53491050,255,0.10865084199620834,0.4302774542238916,0.08311490372158126,1061,781,0,2511,12,4,10,9,14,1,0,2,1,16,16,1,Normal,0
272,0.8306640995435144,arp,http,RST,30,54,2633,7768,397.2978584247002,31,252,477521.5777425167,893784.0392969635,3,7,45.13015498515466,8.434660185123665,476.34793431566993,396.44538255412385,0,31718529,69810884,0,0.6848348735085324,0.4577192340387423,0.1256906824284334,40,813,1,1679,5,0,14,4,4,10,1,3,1,9,16,1,Normal,0
273,1.0089750236839574,arp,smtp,REQ,44,25,847,5883,984.7461883654634,255,0,928924.7580766565,532611.1919697447,6,2,10.59881717390978,3.737842475507569,45.91900075947558,84.2289128821691,0,23509959,57856423,0,0.32692107719733776,0.3297164396094861,0.20620393576866342,49,837,3,3433,17,0,10,10,16,12,0,1,1,15,13,0,Normal,0
